Mach,velocity,AoA,deg,rad/s,Clpm,Cmqm,Cyawrm,Clmd,Cmmd,Cyawmd
0.6,204,4,7.9,0.13825,-0.205446229,0.378717,-0.0124337,-0.003219,0.116932,-0.003839
0.6,204,4,8,0.14,-0.202878151,0.373983,-0.0122783,-0.003219,0.116932,-0.003839
0.7,238,4,0.1,0.00175,-25.15882353,52.29820896,-1.649253731,-0.004277,0.175199,-0.005525
0.7,238,4,0.2,0.0035,-12.57941176,26.14910448,-0.824626866,-0.004277,0.175199,-0.005525
0.7,238,4,0.3,0.00525,-8.38627451,17.43273632,-0.549751244,-0.004277,0.175199,-0.005525
0.7,238,4,0.4,0.007,-6.289705882,13.07455224,-0.412313433,-0.004277,0.175199,-0.005525
0.7,238,4,0.5,0.00875,-5.031764706,10.45964179,-0.329850746,-0.004277,0.175199,-0.005525
0.7,238,4,0.6,0.0105,-4.193137255,8.716368159,-0.274875622,-0.004277,0.175199,-0.005525
0.7,238,4,0.7,0.01225,-3.594117647,7.471172708,-0.235607676,-0.004277,0.175199,-0.005525
0.7,238,4,0.8,0.014,-3.144852941,6.537276119,-0.206156716,-0.004277,0.175199,-0.005525
0.7,238,4,0.9,0.01575,-2.795424837,5.810912106,-0.183250415,-0.004277,0.175199,-0.005525
0.7,238,4,1,0.0175,-2.515882353,5.229820896,-0.164925373,-0.004277,0.175199,-0.005525
0.7,238,4,1.1,0.01925,-2.287165775,4.754382632,-0.149932157,-0.004277,0.175199,-0.005525
0.7,238,4,1.2,0.021,-2.096568627,4.35818408,-0.137437811,-0.004277,0.175199,-0.005525
0.7,238,4,1.3,0.02275,-1.935294118,4.02293915,-0.126865672,-0.004277,0.175199,-0.005525
0.7,238,4,1.4,0.0245,-1.797058824,3.735586354,-0.117803838,-0.004277,0.175199,-0.005525
0.7,238,4,1.5,0.02625,-1.677254902,3.486547264,-0.109950249,-0.004277,0.175199,-0.005525
0.7,238,4,1.6,0.028,-1.572426471,3.26863806,-0.103078358,-0.004277,0.175199,-0.005525
0.7,238,4,1.7,0.02975,-1.479930796,3.076365233,-0.097014925,-0.004277,0.175199,-0.005525
0.7,238,4,1.8,0.0315,-1.397712418,2.905456053,-0.091625207,-0.004277,0.175199,-0.005525
0.7,238,4,1.9,0.03325,-1.324148607,2.752537313,-0.086802828,-0.004277,0.175199,-0.005525
0.7,238,4,2,0.035,-1.257941176,2.614910448,-0.082462687,-0.004277,0.175199,-0.005525
0.7,238,4,2.1,0.03675,-1.198039216,2.490390903,-0.078535892,-0.004277,0.175199,-0.005525
0.7,238,4,2.2,0.0385,-1.143582888,2.377191316,-0.074966079,-0.004277,0.175199,-0.005525
0.7,238,4,2.3,0.04025,-1.093861893,2.273835172,-0.071706684,-0.004277,0.175199,-0.005525
0.7,238,4,2.4,0.042,-1.048284314,2.17909204,-0.068718905,-0.004277,0.175199,-0.005525
0.7,238,4,2.5,0.04375,-1.006352941,2.091928358,-0.065970149,-0.004277,0.175199,-0.005525
0.7,238,4,2.6,0.0455,-0.967647059,2.011469575,-0.063432836,-0.004277,0.175199,-0.005525
0.7,238,4,2.7,0.04725,-0.931808279,1.936970702,-0.061083472,-0.004277,0.175199,-0.005525
0.7,238,4,2.8,0.049,-0.898529412,1.867793177,-0.058901919,-0.004277,0.175199,-0.005525
0.7,238,4,2.9,0.05075,-0.867545639,1.803386516,-0.056870818,-0.004277,0.175199,-0.005525
0.7,238,4,3,0.0525,-0.838627451,1.743273632,-0.054975124,-0.004277,0.175199,-0.005525
0.7,238,4,3.1,0.05425,-0.811574953,1.687038999,-0.053201733,-0.004277,0.175199,-0.005525
0.7,238,4,3.2,0.056,-0.786213235,1.63431903,-0.051539179,-0.004277,0.175199,-0.005525
0.7,238,4,3.3,0.05775,-0.762388592,1.584794211,-0.049977386,-0.004277,0.175199,-0.005525
0.7,238,4,3.4,0.0595,-0.739965398,1.538182616,-0.048507463,-0.004277,0.175199,-0.005525
0.7,238,4,3.5,0.06125,-0.718823529,1.494234542,-0.047121535,-0.004277,0.175199,-0.005525
0.7,238,4,3.6,0.063,-0.698856209,1.452728027,-0.045812604,-0.004277,0.175199,-0.005525
0.7,238,4,3.7,0.06475,-0.679968203,1.413465107,-0.044574425,-0.004277,0.175199,-0.005525
0.7,238,4,3.8,0.0665,-0.662074303,1.376268657,-0.043401414,-0.004277,0.175199,-0.005525
0.7,238,4,3.9,0.06825,-0.645098039,1.340979717,-0.042288557,-0.004277,0.175199,-0.005525
0.7,238,4,4,0.07,-0.628970588,1.307455224,-0.041231343,-0.004277,0.175199,-0.005525
0.7,238,4,4.1,0.07175,-0.613629842,1.275566,-0.0402257,-0.004277,0.175199,-0.005525
0.7,238,4,4.2,0.0735,-0.599019608,1.245195,-0.0392679,-0.004277,0.175199,-0.005525
0.7,238,4,4.3,0.07525,-0.585088919,1.216237,-0.0383547,-0.004277,0.175199,-0.005525
0.7,238,4,4.4,0.077,-0.571791444,1.188596,-0.037483,-0.004277,0.175199,-0.005525
0.7,238,4,4.5,0.07875,-0.559084967,1.162182,-0.0366501,-0.004277,0.175199,-0.005525
0.7,238,4,4.6,0.0805,-0.546930946,1.136918,-0.0358533,-0.004277,0.175199,-0.005525
0.7,238,4,4.7,0.08225,-0.535294118,1.112728,-0.0350905,-0.004277,0.175199,-0.005525
0.7,238,4,4.8,0.084,-0.524142157,1.089546,-0.0343595,-0.004277,0.175199,-0.005525
0.7,238,4,4.9,0.08575,-0.513445378,1.06731,-0.0336582,-0.004277,0.175199,-0.005525
0.7,238,4,5,0.0875,-0.503176471,1.045964,-0.0329851,-0.004277,0.175199,-0.005525
0.7,238,4,5.1,0.08925,-0.493310265,1.025455,-0.0323383,-0.004277,0.175199,-0.005525
0.7,238,4,5.2,0.091,-0.483823529,1.005735,-0.0317164,-0.004277,0.175199,-0.005525
0.7,238,4,5.3,0.09275,-0.474694784,0.986759,-0.031118,-0.004277,0.175199,-0.005525
0.7,238,4,5.4,0.0945,-0.465904139,0.968485,-0.0305417,-0.004277,0.175199,-0.005525
0.7,238,4,5.5,0.09625,-0.457433155,0.950877,-0.0299864,-0.004277,0.175199,-0.005525
0.7,238,4,5.6,0.098,-0.449264706,0.933897,-0.029451,-0.004277,0.175199,-0.005525
0.7,238,4,5.7,0.09975,-0.441382869,0.917512,-0.0289343,-0.004277,0.175199,-0.005525
0.7,238,4,5.8,0.1015,-0.433772819,0.901693,-0.0284354,-0.004277,0.175199,-0.005525
0.7,238,4,5.9,0.10325,-0.426420738,0.88641,-0.0279535,-0.004277,0.175199,-0.005525
0.7,238,4,6,0.105,-0.419313725,0.871637,-0.0274876,-0.004277,0.175199,-0.005525
0.7,238,4,6.1,0.10675,-0.41243973,0.857348,-0.0270369,-0.004277,0.175199,-0.005525
0.7,238,4,6.2,0.1085,-0.405787476,0.843519,-0.0266009,-0.004277,0.175199,-0.005525
0.7,238,4,6.3,0.11025,-0.399346405,0.83013,-0.0261786,-0.004277,0.175199,-0.005525
0.7,238,4,6.4,0.112,-0.393106618,0.81716,-0.0257696,-0.004277,0.175199,-0.005525
0.7,238,4,6.5,0.11375,-0.387058824,0.804588,-0.0253731,-0.004277,0.175199,-0.005525
0.7,238,4,6.6,0.1155,-0.381194296,0.792397,-0.0249887,-0.004277,0.175199,-0.005525
0.7,238,4,6.7,0.11725,-0.375504829,0.78057,-0.0246157,-0.004277,0.175199,-0.005525
0.7,238,4,6.8,0.119,-0.369982699,0.769091,-0.0242537,-0.004277,0.175199,-0.005525
0.7,238,4,6.9,0.12075,-0.364620631,0.757945,-0.0239022,-0.004277,0.175199,-0.005525
0.7,238,4,7,0.1225,-0.359411765,0.747117,-0.0235608,-0.004277,0.175199,-0.005525
0.7,238,4,7.1,0.12425,-0.354349627,0.736594,-0.0232289,-0.004277,0.175199,-0.005525
0.7,238,4,7.2,0.126,-0.349428105,0.726364,-0.0229063,-0.004277,0.175199,-0.005525
0.7,238,4,7.3,0.12775,-0.344641418,0.716414,-0.0225925,-0.004277,0.175199,-0.005525
0.7,238,4,7.4,0.1295,-0.339984102,0.706733,-0.0222872,-0.004277,0.175199,-0.005525
0.7,238,4,7.5,0.13125,-0.33545098,0.697309,-0.02199,-0.004277,0.175199,-0.005525
0.7,238,4,7.6,0.133,-0.331037152,0.688134,-0.0217007,-0.004277,0.175199,-0.005525
0.7,238,4,7.7,0.13475,-0.326737968,0.679198,-0.0214189,-0.004277,0.175199,-0.005525
0.7,238,4,7.8,0.1365,-0.32254902,0.67049,-0.0211443,-0.004277,0.175199,-0.005525
0.7,238,4,7.9,0.13825,-0.318466121,0.662003,-0.0208766,-0.004277,0.175199,-0.005525
0.7,238,4,8,0.14,-0.314485294,0.653728,-0.0206157,-0.004277,0.175199,-0.005525
0.83,278.8,4,0.1,0.00175,-25.52773109,78.68435394,-1.929705757,-0.00366,0.222307,-0.005452
0.83,278.8,4,0.2,0.0035,-12.76386555,39.34217697,-0.964852878,-0.00366,0.222307,-0.005452
0.83,278.8,4,0.3,0.00525,-8.509243697,26.22811798,-0.643235252,-0.00366,0.222307,-0.005452
0.83,278.8,4,0.4,0.007,-6.381932773,19.67108849,-0.482426439,-0.00366,0.222307,-0.005452
0.83,278.8,4,0.5,0.00875,-5.105546218,15.73687079,-0.385941151,-0.00366,0.222307,-0.005452
0.83,278.8,4,0.6,0.0105,-4.254621849,13.11405899,-0.321617626,-0.00366,0.222307,-0.005452
0.83,278.8,4,0.7,0.01225,-3.646818727,11.24062199,-0.275672251,-0.00366,0.222307,-0.005452
0.83,278.8,4,0.8,0.014,-3.190966387,9.835544243,-0.24121322,-0.00366,0.222307,-0.005452
0.83,278.8,4,0.9,0.01575,-2.836414566,8.742705994,-0.214411751,-0.00366,0.222307,-0.005452
0.83,278.8,4,1,0.0175,-2.552773109,7.868435394,-0.192970576,-0.00366,0.222307,-0.005452
0.83,278.8,4,1.1,0.01925,-2.320702827,7.153123086,-0.175427796,-0.00366,0.222307,-0.005452
0.83,278.8,4,1.2,0.021,-2.127310924,6.557029495,-0.160808813,-0.00366,0.222307,-0.005452
0.83,278.8,4,1.3,0.02275,-1.963671622,6.052642611,-0.148438904,-0.00366,0.222307,-0.005452
0.83,278.8,4,1.4,0.0245,-1.823409364,5.620310996,-0.137836125,-0.00366,0.222307,-0.005452
0.83,278.8,4,1.5,0.02625,-1.701848739,5.245623596,-0.12864705,-0.00366,0.222307,-0.005452
0.83,278.8,4,1.6,0.028,-1.595483193,4.917772122,-0.12060661,-0.00366,0.222307,-0.005452
0.83,278.8,4,1.7,0.02975,-1.501631241,4.628491409,-0.113512103,-0.00366,0.222307,-0.005452
0.83,278.8,4,1.8,0.0315,-1.418207283,4.371352997,-0.107205875,-0.00366,0.222307,-0.005452
0.83,278.8,4,1.9,0.03325,-1.343564794,4.141281787,-0.101563461,-0.00366,0.222307,-0.005452
0.83,278.8,4,2,0.035,-1.276386555,3.934217697,-0.096485288,-0.00366,0.222307,-0.005452
0.83,278.8,4,2.1,0.03675,-1.215606242,3.746873997,-0.09189075,-0.00366,0.222307,-0.005452
0.83,278.8,4,2.2,0.0385,-1.160351413,3.576561543,-0.087713898,-0.00366,0.222307,-0.005452
0.83,278.8,4,2.3,0.04025,-1.109901352,3.421058867,-0.08390025,-0.00366,0.222307,-0.005452
0.83,278.8,4,2.4,0.042,-1.063655462,3.278514748,-0.080404407,-0.00366,0.222307,-0.005452
0.83,278.8,4,2.5,0.04375,-1.021109244,3.147374158,-0.07718823,-0.00366,0.222307,-0.005452
0.83,278.8,4,2.6,0.0455,-0.981835811,3.026321306,-0.074219452,-0.00366,0.222307,-0.005452
0.83,278.8,4,2.7,0.04725,-0.945471522,2.914235331,-0.071470584,-0.00366,0.222307,-0.005452
0.83,278.8,4,2.8,0.049,-0.911704682,2.810155498,-0.068918063,-0.00366,0.222307,-0.005452
0.83,278.8,4,2.9,0.05075,-0.880266589,2.713253584,-0.066541578,-0.00366,0.222307,-0.005452
0.83,278.8,4,3,0.0525,-0.85092437,2.622811798,-0.064323525,-0.00366,0.222307,-0.005452
0.83,278.8,4,3.1,0.05425,-0.823475197,2.538204966,-0.062248573,-0.00366,0.222307,-0.005452
0.83,278.8,4,3.2,0.056,-0.797741597,2.458886061,-0.060303305,-0.00366,0.222307,-0.005452
0.83,278.8,4,3.3,0.05775,-0.773567609,2.384374362,-0.058475932,-0.00366,0.222307,-0.005452
0.83,278.8,4,3.4,0.0595,-0.75081562,2.314245704,-0.056756052,-0.00366,0.222307,-0.005452
0.83,278.8,4,3.5,0.06125,-0.729363745,2.248124398,-0.05513445,-0.00366,0.222307,-0.005452
0.83,278.8,4,3.6,0.063,-0.709103641,2.185676498,-0.053602938,-0.00366,0.222307,-0.005452
0.83,278.8,4,3.7,0.06475,-0.689938678,2.126604161,-0.05215421,-0.00366,0.222307,-0.005452
0.83,278.8,4,3.8,0.0665,-0.671782397,2.070640893,-0.05078173,-0.00366,0.222307,-0.005452
0.83,278.8,4,3.9,0.06825,-0.654557207,2.017547537,-0.049479635,-0.00366,0.222307,-0.005452
0.83,278.8,4,4,0.07,-0.638193277,1.967108849,-0.048242644,-0.00366,0.222307,-0.005452
0.83,278.8,4,4.1,0.07175,-0.622627588,1.919131,-0.047066,-0.00366,0.222307,-0.005452
0.83,278.8,4,4.2,0.0735,-0.607803121,1.873437,-0.0459454,-0.00366,0.222307,-0.005452
0.83,278.8,4,4.3,0.07525,-0.593668165,1.829869,-0.0448769,-0.00366,0.222307,-0.005452
0.83,278.8,4,4.4,0.077,-0.580175707,1.788281,-0.0438569,-0.00366,0.222307,-0.005452
0.83,278.8,4,4.5,0.07875,-0.567282913,1.748541,-0.0428824,-0.00366,0.222307,-0.005452
0.83,278.8,4,4.6,0.0805,-0.554950676,1.710529,-0.0419501,-0.00366,0.222307,-0.005452
0.83,278.8,4,4.7,0.08225,-0.543143215,1.674135,-0.0410576,-0.00366,0.222307,-0.005452
0.83,278.8,4,4.8,0.084,-0.531827731,1.639257,-0.0402022,-0.00366,0.222307,-0.005452
0.83,278.8,4,4.9,0.08575,-0.520974104,1.605803,-0.0393818,-0.00366,0.222307,-0.005452
0.83,278.8,4,5,0.0875,-0.510554622,1.573687,-0.0385941,-0.00366,0.222307,-0.005452
0.83,278.8,4,5.1,0.08925,-0.500543747,1.54283,-0.0378374,-0.00366,0.222307,-0.005452
0.83,278.8,4,5.2,0.091,-0.490917906,1.513161,-0.0371097,-0.00366,0.222307,-0.005452
0.83,278.8,4,5.3,0.09275,-0.481655304,1.48461,-0.0364095,-0.00366,0.222307,-0.005452
0.83,278.8,4,5.4,0.0945,-0.472735761,1.457118,-0.0357353,-0.00366,0.222307,-0.005452
0.83,278.8,4,5.5,0.09625,-0.464140565,1.430625,-0.0350856,-0.00366,0.222307,-0.005452
0.83,278.8,4,5.6,0.098,-0.455852341,1.405078,-0.034459,-0.00366,0.222307,-0.005452
0.83,278.8,4,5.7,0.09975,-0.447854931,1.380427,-0.0338545,-0.00366,0.222307,-0.005452
0.83,278.8,4,5.8,0.1015,-0.440133295,1.356627,-0.0332708,-0.00366,0.222307,-0.005452
0.83,278.8,4,5.9,0.10325,-0.432673408,1.333633,-0.0327069,-0.00366,0.222307,-0.005452
0.83,278.8,4,6,0.105,-0.425462185,1.311406,-0.0321618,-0.00366,0.222307,-0.005452
0.83,278.8,4,6.1,0.10675,-0.418487395,1.289907,-0.0316345,-0.00366,0.222307,-0.005452
0.83,278.8,4,6.2,0.1085,-0.411737598,1.269102,-0.0311243,-0.00366,0.222307,-0.005452
0.83,278.8,4,6.3,0.11025,-0.405202081,1.248958,-0.0306303,-0.00366,0.222307,-0.005452
0.83,278.8,4,6.4,0.112,-0.398870798,1.229443,-0.0301517,-0.00366,0.222307,-0.005452
0.83,278.8,4,6.5,0.11375,-0.392734324,1.210529,-0.0296878,-0.00366,0.222307,-0.005452
0.83,278.8,4,6.6,0.1155,-0.386783804,1.192187,-0.029238,-0.00366,0.222307,-0.005452
0.83,278.8,4,6.7,0.11725,-0.381010912,1.174393,-0.0288016,-0.00366,0.222307,-0.005452
0.83,278.8,4,6.8,0.119,-0.37540781,1.157123,-0.028378,-0.00366,0.222307,-0.005452
0.83,278.8,4,6.9,0.12075,-0.369967117,1.140353,-0.0279668,-0.00366,0.222307,-0.005452
0.83,278.8,4,7,0.1225,-0.364681873,1.124062,-0.0275672,-0.00366,0.222307,-0.005452
0.83,278.8,4,7.1,0.12425,-0.359545508,1.10823,-0.027179,-0.00366,0.222307,-0.005452
0.83,278.8,4,7.2,0.126,-0.354551821,1.092838,-0.0268015,-0.00366,0.222307,-0.005452
0.83,278.8,4,7.3,0.12775,-0.349694946,1.077868,-0.0264343,-0.00366,0.222307,-0.005452
0.83,278.8,4,7.4,0.1295,-0.344969339,1.063302,-0.0260771,-0.00366,0.222307,-0.005452
0.83,278.8,4,7.5,0.13125,-0.340369748,1.049125,-0.0257294,-0.00366,0.222307,-0.005452
0.83,278.8,4,7.6,0.133,-0.335891199,1.03532,-0.0253909,-0.00366,0.222307,-0.005452
0.83,278.8,4,7.7,0.13475,-0.331528975,1.021875,-0.0250611,-0.00366,0.222307,-0.005452
0.83,278.8,4,7.8,0.1365,-0.327278604,1.008774,-0.0247398,-0.00366,0.222307,-0.005452
0.83,278.8,4,7.9,0.13825,-0.323135837,0.996004,-0.0244267,-0.00366,0.222307,-0.005452
0.83,278.8,4,8,0.14,-0.319096639,0.983554,-0.0241213,-0.00366,0.222307,-0.005452
0.3,102,6,0.1,0.00175,-5.009243697,22.18528785,-0.181918977,-0.001987,0.173415,-0.001422
0.3,102,6,0.2,0.0035,-2.504621849,11.09264392,-0.090959488,-0.001987,0.173415,-0.001422
0.3,102,6,0.3,0.00525,-1.669747899,7.395095949,-0.060639659,-0.001987,0.173415,-0.001422
0.3,102,6,0.4,0.007,-1.252310924,5.546321962,-0.045479744,-0.001987,0.173415,-0.001422
0.3,102,6,0.5,0.00875,-1.001848739,4.437057569,-0.036383795,-0.001987,0.173415,-0.001422
0.3,102,6,0.6,0.0105,-0.83487395,3.697547974,-0.030319829,-0.001987,0.173415,-0.001422
0.3,102,6,0.7,0.01225,-0.715606242,3.169326835,-0.025988425,-0.001987,0.173415,-0.001422
0.3,102,6,0.8,0.014,-0.626155462,2.773160981,-0.022739872,-0.001987,0.173415,-0.001422
0.3,102,6,0.9,0.01575,-0.556582633,2.465031983,-0.02021322,-0.001987,0.173415,-0.001422
0.3,102,6,1,0.0175,-0.50092437,2.218528785,-0.018191898,-0.001987,0.173415,-0.001422
0.3,102,6,1.1,0.01925,-0.455385791,2.01684435,-0.016538089,-0.001987,0.173415,-0.001422
0.3,102,6,1.2,0.021,-0.417436975,1.848773987,-0.015159915,-0.001987,0.173415,-0.001422
0.3,102,6,1.3,0.02275,-0.385326438,1.706560604,-0.013993767,-0.001987,0.173415,-0.001422
0.3,102,6,1.4,0.0245,-0.357803121,1.584663418,-0.012994213,-0.001987,0.173415,-0.001422
0.3,102,6,1.5,0.02625,-0.33394958,1.47901919,-0.012127932,-0.001987,0.173415,-0.001422
0.3,102,6,1.6,0.028,-0.313077731,1.38658049,-0.011369936,-0.001987,0.173415,-0.001422
0.3,102,6,1.7,0.02975,-0.294661394,1.305016932,-0.010701116,-0.001987,0.173415,-0.001422
0.3,102,6,1.8,0.0315,-0.278291317,1.232515991,-0.01010661,-0.001987,0.173415,-0.001422
0.3,102,6,1.9,0.03325,-0.263644405,1.167646729,-0.009574683,-0.001987,0.173415,-0.001422
0.3,102,6,2,0.035,-0.250462185,1.109264392,-0.009095949,-0.001987,0.173415,-0.001422
0.3,102,6,2.1,0.03675,-0.238535414,1.056442278,-0.008662808,-0.001987,0.173415,-0.001422
0.3,102,6,2.2,0.0385,-0.227692895,1.008422175,-0.008269044,-0.001987,0.173415,-0.001422
0.3,102,6,2.3,0.04025,-0.217793204,0.964577732,-0.007909521,-0.001987,0.173415,-0.001422
0.3,102,6,2.4,0.042,-0.208718487,0.924386994,-0.007579957,-0.001987,0.173415,-0.001422
0.3,102,6,2.5,0.04375,-0.200369748,0.887411514,-0.007276759,-0.001987,0.173415,-0.001422
0.3,102,6,2.6,0.0455,-0.192663219,0.853280302,-0.006996884,-0.001987,0.173415,-0.001422
0.3,102,6,2.7,0.04725,-0.185527544,0.821677328,-0.00673774,-0.001987,0.173415,-0.001422
0.3,102,6,2.8,0.049,-0.178901561,0.792331709,-0.006497106,-0.001987,0.173415,-0.001422
0.3,102,6,2.9,0.05075,-0.172732541,0.765009926,-0.006273068,-0.001987,0.173415,-0.001422
0.3,102,6,3,0.0525,-0.16697479,0.739509595,-0.006063966,-0.001987,0.173415,-0.001422
0.3,102,6,3.1,0.05425,-0.161588506,0.715654447,-0.005868354,-0.001987,0.173415,-0.001422
0.3,102,6,3.2,0.056,-0.156538866,0.693290245,-0.005684968,-0.001987,0.173415,-0.001422
0.3,102,6,3.3,0.05775,-0.151795264,0.67228145,-0.005512696,-0.001987,0.173415,-0.001422
0.3,102,6,3.4,0.0595,-0.147330697,0.652508466,-0.005350558,-0.001987,0.173415,-0.001422
0.3,102,6,3.5,0.06125,-0.143121248,0.633865367,-0.005197685,-0.001987,0.173415,-0.001422
0.3,102,6,3.6,0.063,-0.139145658,0.616257996,-0.005053305,-0.001987,0.173415,-0.001422
0.3,102,6,3.7,0.06475,-0.135384965,0.599602374,-0.004916729,-0.001987,0.173415,-0.001422
0.3,102,6,3.8,0.0665,-0.131822203,0.583823364,-0.004787341,-0.001987,0.173415,-0.001422
0.3,102,6,3.9,0.06825,-0.128442146,0.568853535,-0.004664589,-0.001987,0.173415,-0.001422
0.3,102,6,4,0.07,-0.125231092,0.554632196,-0.004547974,-0.001987,0.173415,-0.001422
0.3,102,6,4.1,0.07175,-0.122176676,0.541105,-0.004437,-0.001987,0.173415,-0.001422
0.3,102,6,4.2,0.0735,-0.119267707,0.528221,-0.0043314,-0.001987,0.173415,-0.001422
0.3,102,6,4.3,0.07525,-0.116494039,0.515937,-0.0042307,-0.001987,0.173415,-0.001422
0.3,102,6,4.4,0.077,-0.113846448,0.504211,-0.0041345,-0.001987,0.173415,-0.001422
0.3,102,6,4.5,0.07875,-0.111316527,0.493006,-0.0040426,-0.001987,0.173415,-0.001422
0.3,102,6,4.6,0.0805,-0.108896602,0.482289,-0.0039548,-0.001987,0.173415,-0.001422
0.3,102,6,4.7,0.08225,-0.106579653,0.472027,-0.0038706,-0.001987,0.173415,-0.001422
0.3,102,6,4.8,0.084,-0.104359244,0.462193,-0.00379,-0.001987,0.173415,-0.001422
0.3,102,6,4.9,0.08575,-0.102229463,0.452761,-0.0037126,-0.001987,0.173415,-0.001422
0.3,102,6,5,0.0875,-0.100184874,0.443706,-0.0036384,-0.001987,0.173415,-0.001422
0.3,102,6,5.1,0.08925,-0.098220465,0.435006,-0.003567,-0.001987,0.173415,-0.001422
0.3,102,6,5.2,0.091,-0.09633161,0.42664,-0.0034984,-0.001987,0.173415,-0.001422
0.3,102,6,5.3,0.09275,-0.094514032,0.41859,-0.0034324,-0.001987,0.173415,-0.001422
0.3,102,6,5.4,0.0945,-0.092763772,0.410839,-0.0033689,-0.001987,0.173415,-0.001422
0.3,102,6,5.5,0.09625,-0.091077158,0.403369,-0.0033076,-0.001987,0.173415,-0.001422
0.3,102,6,5.6,0.098,-0.08945078,0.396166,-0.0032486,-0.001987,0.173415,-0.001422
0.3,102,6,5.7,0.09975,-0.087881468,0.389216,-0.0031916,-0.001987,0.173415,-0.001422
0.3,102,6,5.8,0.1015,-0.086366271,0.382505,-0.0031365,-0.001987,0.173415,-0.001422
0.3,102,6,5.9,0.10325,-0.084902436,0.376022,-0.0030834,-0.001987,0.173415,-0.001422
0.3,102,6,6,0.105,-0.083487395,0.369755,-0.003032,-0.001987,0.173415,-0.001422
0.3,102,6,6.1,0.10675,-0.082118749,0.363693,-0.0029823,-0.001987,0.173415,-0.001422
0.3,102,6,6.2,0.1085,-0.080794253,0.357827,-0.0029342,-0.001987,0.173415,-0.001422
0.3,102,6,6.3,0.11025,-0.079511805,0.352147,-0.0028876,-0.001987,0.173415,-0.001422
0.3,102,6,6.4,0.112,-0.078269433,0.346645,-0.0028425,-0.001987,0.173415,-0.001422
0.3,102,6,6.5,0.11375,-0.077065288,0.341312,-0.0027988,-0.001987,0.173415,-0.001422
0.3,102,6,6.6,0.1155,-0.075897632,0.336141,-0.0027563,-0.001987,0.173415,-0.001422
0.3,102,6,6.7,0.11725,-0.074764831,0.331124,-0.0027152,-0.001987,0.173415,-0.001422
0.3,102,6,6.8,0.119,-0.073665348,0.326254,-0.0026753,-0.001987,0.173415,-0.001422
0.3,102,6,6.9,0.12075,-0.072597735,0.321526,-0.0026365,-0.001987,0.173415,-0.001422
0.3,102,6,7,0.1225,-0.071560624,0.316933,-0.0025988,-0.001987,0.173415,-0.001422
0.3,102,6,7.1,0.12425,-0.070552728,0.312469,-0.0025622,-0.001987,0.173415,-0.001422
0.3,102,6,7.2,0.126,-0.069572829,0.308129,-0.0025267,-0.001987,0.173415,-0.001422
0.3,102,6,7.3,0.12775,-0.068619777,0.303908,-0.002492,-0.001987,0.173415,-0.001422
0.3,102,6,7.4,0.1295,-0.067692482,0.299801,-0.0024584,-0.001987,0.173415,-0.001422
0.3,102,6,7.5,0.13125,-0.066789916,0.295804,-0.0024256,-0.001987,0.173415,-0.001422
0.3,102,6,7.6,0.133,-0.065911101,0.291912,-0.0023937,-0.001987,0.173415,-0.001422
0.3,102,6,7.7,0.13475,-0.065055113,0.288121,-0.0023626,-0.001987,0.173415,-0.001422
0.3,102,6,7.8,0.1365,-0.064221073,0.284427,-0.0023323,-0.001987,0.173415,-0.001422
0.3,102,6,7.9,0.13825,-0.063408148,0.280826,-0.0023028,-0.001987,0.173415,-0.001422
0.3,102,6,8,0.14,-0.062615546,0.277316,-0.002274,-0.001987,0.173415,-0.001422
0.5,170,6,0.1,0.00175,-3.697478992,39.99701493,-0.089765458,-0.00088,0.187586,-0.000421
0.5,170,6,0.2,0.0035,-1.848739496,19.99850746,-0.044882729,-0.00088,0.187586,-0.000421
0.5,170,6,0.3,0.00525,-1.232492997,13.33233831,-0.029921819,-0.00088,0.187586,-0.000421
0.5,170,6,0.4,0.007,-0.924369748,9.999253731,-0.022441365,-0.00088,0.187586,-0.000421
0.5,170,6,0.5,0.00875,-0.739495798,7.999402985,-0.017953092,-0.00088,0.187586,-0.000421
0.5,170,6,0.6,0.0105,-0.616246499,6.666169154,-0.01496091,-0.00088,0.187586,-0.000421
0.5,170,6,0.7,0.01225,-0.528211285,5.713859275,-0.012823637,-0.00088,0.187586,-0.000421
0.5,170,6,0.8,0.014,-0.462184874,4.999626866,-0.011220682,-0.00088,0.187586,-0.000421
0.5,170,6,0.9,0.01575,-0.410830999,4.444112769,-0.00997394,-0.00088,0.187586,-0.000421
0.5,170,6,1,0.0175,-0.369747899,3.999701493,-0.008976546,-0.00088,0.187586,-0.000421
0.5,170,6,1.1,0.01925,-0.336134454,3.636092266,-0.008160496,-0.00088,0.187586,-0.000421
0.5,170,6,1.2,0.021,-0.308123249,3.333084577,-0.007480455,-0.00088,0.187586,-0.000421
0.5,170,6,1.3,0.02275,-0.284421461,3.076693456,-0.006905035,-0.00088,0.187586,-0.000421
0.5,170,6,1.4,0.0245,-0.264105642,2.856929638,-0.006411818,-0.00088,0.187586,-0.000421
0.5,170,6,1.5,0.02625,-0.246498599,2.666467662,-0.005984364,-0.00088,0.187586,-0.000421
0.5,170,6,1.6,0.028,-0.231092437,2.499813433,-0.005610341,-0.00088,0.187586,-0.000421
0.5,170,6,1.7,0.02975,-0.217498764,2.352765584,-0.005280321,-0.00088,0.187586,-0.000421
